claim_id,subject_id,subject_name,predicate,object_id,object_value,claim_type,fact_confidence,canon_status,continuity,source_ids,evidence_note,review_status,needs_review
claim:00289,char:nasus,Nasus,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:rebirth-sun-disc,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:nasus,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00290,char:renekton,Renekton,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:rebirth-sun-disc,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:renekton,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00291,char:xerath,Xerath,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:rebirth-sun-disc,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:xerath,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00292,char:viego,Viego,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:return-ruined-king,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:viego,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00293,char:senna,Senna,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:return-ruined-king,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:senna,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00294,char:lucian,Lucian,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:return-ruined-king,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:lucian,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00295,char:gwen,Gwen,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:return-ruined-king,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:gwen,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00296,char:thresh,Thresh,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:return-ruined-king,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:thresh,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00297,char:miss-fortune,Miss Fortune,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:return-ruined-king,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:miss-fortune,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00298,char:pyke,Pyke,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:return-ruined-king,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:pyke,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00299,char:vayne,Vayne,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:return-ruined-king,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:vayne,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00300,char:riven,Riven,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:return-ruined-king,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:riven,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00301,char:diana,Diana,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:return-ruined-king,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:diana,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00302,char:irelia,Irelia,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:return-ruined-king,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:irelia,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00303,char:olaf,Olaf,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:return-ruined-king,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:olaf,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00304,char:graves,Graves,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:return-ruined-king,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:graves,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00305,char:sylas,Sylas,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:great-mage-rebellion,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:sylas,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00306,char:lux,Lux,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:great-mage-rebellion,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:lux,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00307,char:garen,Garen,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:great-mage-rebellion,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:garen,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00308,char:jarvan-iv,Jarvan IV,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:great-mage-rebellion,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:jarvan-iv,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00309,char:swain,Swain,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:swain-coup,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:swain,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00310,char:darius,Darius,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:swain-coup,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:darius,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00311,char:yasuo,Yasuo,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:yasuo-yone-duel,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:yasuo,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00312,char:yone,Yone,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:yasuo-yone-duel,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:yone,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00313,char:kayle,Kayle,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:kayle-morgana-conflict,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:kayle,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00314,char:morgana,Morgana,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:kayle-morgana-conflict,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:morgana,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00315,char:aatrox,Aatrox,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:aatrox-atreus-duel,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:aatrox,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00316,char:pantheon,Pantheon,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:aatrox-atreus-duel,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:pantheon,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00317,char:thresh,Thresh,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:harrowing,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:thresh,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00318,char:hecarim,Hecarim,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:harrowing,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:hecarim,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00319,char:kalista,Kalista,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:harrowing,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:kalista,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00320,char:karthus,Karthus,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:harrowing,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:karthus,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00321,char:yorick,Yorick,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:harrowing,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:yorick,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00322,char:maokai,Maokai,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:harrowing,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:maokai,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00323,char:lissandra,Lissandra,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:war-three-sisters,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:lissandra,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00324,char:azir,Azir,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:golden-age-shurima,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:azir,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00325,char:nasus,Nasus,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:golden-age-shurima,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:nasus,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00326,char:renekton,Renekton,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:golden-age-shurima,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:renekton,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00327,char:xerath,Xerath,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:golden-age-shurima,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:xerath,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00328,char:ambessa,Ambessa,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:medarda-succession-war,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:ambessa,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00329,char:mel,Mel,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:medarda-succession-war,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:mel,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00330,char:jayce,Jayce,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:era-hextech,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:jayce,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00331,char:viktor,Viktor,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:era-hextech,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:viktor,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00332,char:heimerdinger,Heimerdinger,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:era-hextech,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:heimerdinger,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00333,char:caitlyn,Caitlyn,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:era-hextech,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:caitlyn,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00334,char:vi,Vi,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:era-hextech,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:vi,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00335,char:jinx,Jinx,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:era-hextech,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:jinx,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00336,char:ekko,Ekko,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:era-hextech,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:ekko,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00337,char:mel,Mel,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:era-hextech,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:mel,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00338,char:ambessa,Ambessa,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:era-hextech,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:ambessa,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00339,char:singed,Singed,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:era-hextech,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:singed,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
claim:00340,char:warwick,Warwick,PARTICIPATED_IN_OR_ASSOCIATED_WITH,event:era-hextech,,EVENT_PARTICIPATION,UNREVIEWED,CURRENT_OR_REVIEW,MAIN_RUNETERRA,src:riot-bio:warwick,Seed participation mapping; must distinguish actual participation from historical association.,PENDING,TRUE
