source_id,entity_id,entity_type,url,source_type,authority_tier,fetch_priority,fetch_status,parser_hint,respect_robots,rate_limit_hint,last_checked_at,notes
src:riot-bio:warwick,char:warwick,CHAMPION,https://www.leagueoflegends.com/en-us/champions/warwick/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:warwick,char:warwick,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AWarwick,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:warwick,char:warwick,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Warwick,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:warwick,char:warwick,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Warwick.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:wukong,char:wukong,CHAMPION,https://www.leagueoflegends.com/en-us/champions/wukong/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:wukong,char:wukong,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AWukong,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:wukong,char:wukong,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Wukong,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:wukong,char:wukong,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/MonkeyKing.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:xayah,char:xayah,CHAMPION,https://www.leagueoflegends.com/en-us/champions/xayah/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:xayah,char:xayah,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AXayah,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:xayah,char:xayah,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Xayah,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:xayah,char:xayah,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Xayah.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:xerath,char:xerath,CHAMPION,https://www.leagueoflegends.com/en-us/champions/xerath/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:xerath,char:xerath,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AXerath,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:xerath,char:xerath,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Xerath,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:xerath,char:xerath,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Xerath.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:xin-zhao,char:xin-zhao,CHAMPION,https://www.leagueoflegends.com/en-us/champions/xin-zhao/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:xin-zhao,char:xin-zhao,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AXin_Zhao,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:xin-zhao,char:xin-zhao,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Xin_Zhao,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:xin-zhao,char:xin-zhao,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/XinZhao.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:yasuo,char:yasuo,CHAMPION,https://www.leagueoflegends.com/en-us/champions/yasuo/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:yasuo,char:yasuo,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AYasuo,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:yasuo,char:yasuo,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Yasuo,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:yasuo,char:yasuo,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Yasuo.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:yone,char:yone,CHAMPION,https://www.leagueoflegends.com/en-us/champions/yone/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:yone,char:yone,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AYone,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:yone,char:yone,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Yone,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:yone,char:yone,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Yone.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:yorick,char:yorick,CHAMPION,https://www.leagueoflegends.com/en-us/champions/yorick/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:yorick,char:yorick,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AYorick,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:yorick,char:yorick,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Yorick,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:yorick,char:yorick,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Yorick.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:yunara,char:yunara,CHAMPION,https://www.leagueoflegends.com/en-us/champions/yunara/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,VERIFIED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,2026-09-16,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:yunara,char:yunara,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AYunara,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:yunara,char:yunara,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Yunara,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:yunara,char:yunara,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Yunara.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:yuumi,char:yuumi,CHAMPION,https://www.leagueoflegends.com/en-us/champions/yuumi/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:yuumi,char:yuumi,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AYuumi,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:yuumi,char:yuumi,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Yuumi,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:yuumi,char:yuumi,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Yuumi.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:zaahen,char:zaahen,CHAMPION,https://www.leagueoflegends.com/en-us/champions/zaahen/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,VERIFIED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,2026-09-16,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:zaahen,char:zaahen,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AZaahen,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:zaahen,char:zaahen,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Zaahen,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:zaahen,char:zaahen,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zaahen.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:zac,char:zac,CHAMPION,https://www.leagueoflegends.com/en-us/champions/zac/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:zac,char:zac,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AZac,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:zac,char:zac,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Zac,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:zac,char:zac,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zac.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:zed,char:zed,CHAMPION,https://www.leagueoflegends.com/en-us/champions/zed/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:zed,char:zed,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AZed,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:zed,char:zed,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Zed,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:zed,char:zed,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zed.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:zeri,char:zeri,CHAMPION,https://www.leagueoflegends.com/en-us/champions/zeri/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:zeri,char:zeri,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AZeri,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:zeri,char:zeri,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Zeri,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:zeri,char:zeri,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zeri.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:ziggs,char:ziggs,CHAMPION,https://www.leagueoflegends.com/en-us/champions/ziggs/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:ziggs,char:ziggs,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AZiggs,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:ziggs,char:ziggs,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Ziggs,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:ziggs,char:ziggs,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Ziggs.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:zilean,char:zilean,CHAMPION,https://www.leagueoflegends.com/en-us/champions/zilean/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:zilean,char:zilean,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AZilean,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:zilean,char:zilean,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Zilean,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:zilean,char:zilean,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zilean.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:zoe,char:zoe,CHAMPION,https://www.leagueoflegends.com/en-us/champions/zoe/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:zoe,char:zoe,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AZoe,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:zoe,char:zoe,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Zoe,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:zoe,char:zoe,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zoe.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:zyra,char:zyra,CHAMPION,https://www.leagueoflegends.com/en-us/champions/zyra/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:zyra,char:zyra,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AZyra,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:zyra,char:zyra,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Zyra,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:zyra,char:zyra,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zyra.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-event:creation-universe,event:creation-universe,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3ACreation_of_the_Universe,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:formation-runeterra,event:formation-runeterra,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3AFormation_of_Runeterra,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:titan-war,event:titan-war,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3ATitan_War,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:founding-freljord,event:founding-freljord,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3AFounding_of_the_Freljord,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:war-three-sisters,event:war-three-sisters,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3AWar_of_the_Three_Sisters,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:westward-migration,event:westward-migration,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3AWestward_Migration,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:golden-age-shurima,event:golden-age-shurima,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3AGolden_Age_of_Shurima,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:void-war,event:void-war,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3AVoid_War,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:fall-shurima,event:fall-shurima,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3AFall_of_Shurima,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:great-darkin-war,event:great-darkin-war,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3AGreat_Darkin_War,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
